	T0_1	T0_2	T0_3	C5_1	C5_2	C5_3	C20_1	C20_2	C20_3	C30_1	C30_2	C30_3	C45_1	C45_2	C45_3	C60_1	C60_2	C60_3	C90_1	C90_2	C90_3	C120_1	C120_2	C120_3	N5_1	N5_2	N5_3	N20_1	N20_2	N20_3	N30_1	N30_2	N30_3	N45_1	N45_2	N45_3	N60_1	N60_2	N60_3	N90_1	N90_2	N90_3	N120_1	N120_2	N120_3
AT4G27020	2.99283861332986	2.98808987406671	2.95958784445203	3.0085747663389	2.914234281916	2.97954973908444	3.1171383600991	3.01138798692611	3.08518215058012	3.07165178185936	3.14892123091563	3.02658283187292	3.09170119478691	3.10990728321075	3.06498261029119	3.13315362164277	3.08666286691208	3.13521388233508	3.0875429196312	3.07133976383735	3.02857616265057	3.16000713948549	3.08843924725073	3.07686170702317	3.0071957949558	2.97337039926544	3.07564088442937	3.01217181992677	2.96965351969753	3.01507363785428	3.06351954909699	2.96703696563017	3.03727517215946	2.908281508959	2.88948472539879	2.91184608975932	2.92355747628817	2.85422348573488	2.89681226847187	2.82893520140829	2.87940357131664	2.89513818455061	2.8713049346757	2.91718645234537	2.88718879377159
AT1G07840	3.17431751077994	3.20331347525773	3.18923233598267	3.18604869456029	3.19625494353397	3.1907264486115	2.96974674830519	3.06053116662818	3.02558122928344	2.94805861672636	3.01719914071689	3.11007526322525	2.94800220829952	3.0144145585051	2.97361308374778	2.96310516628449	2.864671879983	2.9168747404916	2.93834504107042	2.92703511346422	3.03362940963709	3.00796591587354	2.92134803622702	3.04914198017256	3.17062462074074	3.19581989033468	3.02235887516213	3.07582629941771	3.11824647612059	3.0455870347552	3.02866082325174	3.04615964013764	2.9500603833568	3.0420855369488	3.11373370898157	3.07250976692675	3.09387503486794	3.13164620730353	3.19684570676298	3.15220152631897	3.16541140909609	3.15586364423717	3.20282136914922	3.22161755830261	3.19508760412034
AT1G02040	0.663847778447047	0.407171216658849	0.727622754480497	0.811652383877674	0.881925348082177	0.39473406844398	-0.1249387366083	0.322537596735885	0.451835318938444	0.808403926544633	0.862297881948967	0.702638105063211	0.493725277301895	0.260712126804414	0.579364070664397	0.865525458524991	0.537735974748733	0.892189644774339	-0.1249387366083	0.246179996877134	0.233376234678866	0.279649733205771	0.607369942879785	0.414154307808664	1.13810853164028	0.843828662444098	0.951383473212313	1.15089243541264	1.40076115764259	1.44047024649958	1.69642384495333	1.4084658959926	1.65449707817092	1.96306070959693	1.85035601635511	1.89841406585164	2.10147214568121	1.73676204891904	2.19554413474342	1.53024344568793	1.84490119023907	1.71203489451255	1.2931243616096	1.26532040486518	1.37500856604631
AT5G37600	4.24726713402353	4.26576222763594	4.28897245680489	4.15172330135806	4.22723785102672	4.24476425325612	4.51533451554515	4.48701830260742	4.43999685188167	4.50321458454689	4.55076388734491	4.42125304237086	4.54718909064401	4.47232052213969	4.48556470468804	4.54384011748575	4.47897147150574	4.5971750390473	4.66379486329654	4.53746982339049	4.54318695732221	4.61122545018155	4.61776416890386	4.5417669364257	4.32372060765501	4.30123056413159	4.41405562491311	4.33621211577963	4.29879383161688	4.38419438844492	4.55176280978582	4.34793023724812	4.45368236182933	4.43700716740581	4.31778672614065	4.37325458044336	4.35895099247454	4.32040770922775	4.41062120149384	4.39383876838917	4.29492976149536	4.36035361110222	4.2105543965269	4.22610230811493	4.18805164297228
AT2G03880	1.63575660373401	1.78011819724015	1.59455185346074	1.69429638428899	1.69631310420305	1.87627190556524	1.70064606509576	1.58650979241813	1.82138272624683	1.77707661598102	1.62131404363802	1.70914958562347	1.76009071581067	1.82075245271097	1.72047045205844	1.71890909528597	1.73827936652116	1.73888427125585	1.54932257869528	1.71931495600911	1.5116081719631	1.64932641411766	1.51378116539453	1.77665208835839	1.64139618066283	1.56047505200235	1.69006817517947	2.30173968969095	2.09283232707757	2.11736707936063	1.68795470785753	2.03206357771419	2.04229509496565	1.81388453788696	1.83603400094458	1.87708360459522	2.01530738049513	1.93545957387203	1.90826635216433	1.77158755726893	1.74013351915275	1.8255168322223	1.73750949718034	1.66190732050292	1.74958822181868
AT1G44160	2.79249260157748	2.87818927046959	2.91877758841849	2.80537751869496	2.95744575353034	2.83276949515128	2.84651378936119	2.69020261041145	2.79287120113897	2.76964126335862	2.76365402208746	2.62248334507232	2.80765987594736	2.82614400461846	2.80788015917567	2.85056359677524	2.85659258673308	2.90876429229646	2.99105099446867	2.80048758818801	2.9013873777637	2.91809007452019	2.81920926640996	2.75864998067433	2.69631514010911	2.78811013222516	2.78763808219694	2.69480220069019	2.62935027397145	2.72702107533061	2.72244096284134	2.70795157877276	2.82379981706955	2.63929958114317	2.67808892575583	2.61854569022892	2.5999131076195	2.55810700821715	2.57685586830754	2.44803321794422	2.34230662194106	2.55912085728698	2.35149266081742	2.2632891811308	2.28416517949979
AT3G16510	2.61012856320756	2.76431304879689	2.56207443930116	2.62431786296306	2.68036956919197	2.75753443000537	2.85224483343774	2.86687049251588	2.69808861721554	2.74460344000544	2.81745227082855	2.8228218784862	2.83027093678821	2.7520357107933	2.81469021246767	2.75795095354537	2.55926191708193	2.72780888779341	2.74162711171964	2.63155753054938	2.65391720367784	2.82683911151291	2.8327557343112	2.68333655640939	2.76690435691694	2.80720056254311	2.86479251693238	2.80496033416536	2.75227816866994	2.78258991779198	2.75879332499935	2.60987741069751	2.66634549369754	2.60512108221743	2.49601418425035	2.58274627840468	2.48420374313837	2.54914453625263	2.5014563636308	2.53683531723181	2.46801342569216	2.39529184632785	2.40687893717788	2.3551640946194	2.33393564458337
AT4G02940	3.5046151186138	3.57743641909756	3.48261021790743	3.49221272429339	3.41525837915007	3.52623761428167	3.72408877561503	3.69662409397199	3.63897387288954	3.76754393911296	3.80789232161875	3.69741166689275	3.74252889734244	3.76404740342525	3.68651405021803	3.71325910573025	3.67237496633209	3.75117050700439	3.74852894376502	3.6743110789002	3.62380503575936	3.87799747131354	3.74326030941595	3.59742856602458	3.61615857252611	3.66283735868068	3.67189475410821	3.67971430333292	3.59283970730295	3.65840495762808	3.68085442657989	3.5715929675653	3.5538251977688	3.56630305488583	3.50267298546392	3.46448143642047	3.58167240762576	3.4835822478683	3.44907243548942	3.58522064792133	3.5165561728515	3.46073017275982	3.3375058270306	3.36596753947118	3.36558730315392
AT5G04950	2.10256001880866	2.41155025326123	2.27217750472109	1.92843136632515	1.1345046334603	2.30824146359801	2.7012626712068	2.42651666006241	2.46691913582364	2.69474432344207	2.41685412037201	2.36448909428981	2.97332008428724	2.68915131550693	2.59294892694663	2.79921623801926	2.6799120175669	2.95529956468431	3.10444424733429	2.69898241306925	2.82542005982621	2.70823783728566	2.85598988983509	2.69319213446093	2.23784162258555	2.23230542696899	2.4256983432014	2.63615736095018	2.72817741297613	2.79164583538848	3.12488486554636	2.89082817485008	3.23921374899224	3.29901204509537	3.12059322309045	3.16694121445278	3.18967067626515	3.23502297268851	2.89917246934067	3.45087927439655	3.43876511723976	3.40712710172386	3.30837648281697	3.33653850394706	3.14093317395413
AT5G01225	2.66204517749565	2.84902641932768	2.63625042809318	2.7847653014768	2.62744955349996	2.83607269068286	2.88933045282974	2.80894176421949	2.83711798654149	2.84775013471037	2.82540096426898	2.67280770104437	2.82337885451263	2.89717334086064	2.82799809614514	2.97940554096366	2.72191052738695	2.96921798595496	2.96990028043546	2.89631834670391	2.80497228268599	2.80853908420107	3.04028039510732	2.84110001871513	2.77289535266767	2.75270975185163	2.91034360564229	2.58547243137078	2.56580192059644	2.62948327578523	2.61041638550168	2.52525434614156	2.75046091497463	2.50029837198234	2.45599754776478	2.43552215155744	2.33479042867637	2.28494368168965	2.36695281846265	2.32004953817708	2.21020964381628	2.32541611510399	2.34061705787718	2.15861552262983	2.2279437252455
AT1G72416	2.75109835389245	2.76242196532227	2.65429912172171	2.80211842985673	2.82250382782385	2.89448493708967	2.58557574473178	2.62990376375219	2.4923656651691	2.58791774483013	2.64559915448814	2.79083655331049	2.55835437522938	2.55771512667694	2.57219504502147	2.5425383252266	2.44103912393088	2.39573696123597	2.57546721607832	2.455333000948	2.48370589827604	2.58676818408748	2.51064184846756	2.43453678513247	2.74904797142247	2.84358897326273	2.62638017376042	2.51642150985941	2.65746083971765	2.62687165520384	2.35106075373479	2.44787458984161	2.50557016117278	2.50883609100889	2.61628773944634	2.51282149923267	2.54456102771328	2.74309912365911	2.93166395559743	2.91955477576886	2.92159818197838	2.95094595220237	2.6972128503815	2.71607853164029	2.71019298130798
AT1G47490	3.50868880923831	3.48251236720461	3.53076542469814	3.51434361785958	3.53533691661699	3.43805058133747	3.42373155302648	3.49416901546858	3.48966923852266	3.42604690491248	3.4505543486081	3.49746413672261	3.40733204550829	3.43182176406168	3.45748032403037	3.49837809055446	3.39281050243287	3.43947729640055	3.39628471445777	3.43696645317914	3.47901660725027	3.44914875355021	3.46053039003313	3.50754339626146	3.47816274004793	3.47282589811176	3.47161907521334	3.45890140893116	3.48709004368969	3.4622207691969	3.44536444776405	3.47863214456855	3.4072666545614	3.50877317356898	3.50843841493452	3.54461664862216	3.52630666829601	3.61443403795376	3.53922734956667	3.5304150351316	3.5682565355473	3.54020095312607	3.62189629741427	3.62107569775125	3.58733543496071
AT2G21860	2.44285217963791	2.42647430921418	2.48121028737974	2.43613058353589	2.43608811886791	2.42578293417477	2.25719452551308	2.28481102300937	2.39133671402959	2.2695389831731	2.37278408292464	2.30178292567141	2.16529007751138	2.26524128743405	2.27555798677998	2.35584921798014	2.3721615700496	2.14436735981264	2.31974344254685	2.31880356197882	2.36276111434381	2.3237969836054	2.31471084749477	2.40085521199122	2.28969081133944	2.38207724728665	2.314780714041	2.28862826983247	2.32282748083168	2.29544743139183	2.19117929405116	2.42616553761819	2.34765487183158	2.34981812055931	2.40607737609773	2.39985146028998	2.33041887560438	2.45084518771969	2.46251200736695	2.41829948481311	2.46113745732134	2.43632072537504	2.56120852703881	2.57944211717021	2.56977729206393
AT2G37250	3.66499984375499	3.66930090522698	3.66379836033122	3.66140314986656	3.63943022885634	3.64938543952619	3.63829273522639	3.71272784567533	3.64135316591967	3.66739012790974	3.69703778665391	3.69185722967561	3.67506471118732	3.68356002315296	3.66215333549169	3.67509024469005	3.59806579796974	3.63630206542891	3.69282058354327	3.65896050890524	3.67806011968659	3.67162773921822	3.6550964824001	3.6541936310499	3.6629653495695	3.71776447308242	3.69267590640038	3.71614275298243	3.73076060737147	3.72459265652814	3.70993711204586	3.67013298555761	3.6795034182293	3.70142223680929	3.77504040698247	3.71388574167162	3.78614518011845	3.78191760887528	3.75367924241184	3.7862482567194	3.7791281203994	3.74109528862597	3.76169966956353	3.80789011726231	3.78719497505383
AT1G08410	3.2408694606958	3.31724749176821	3.23170655416402	3.23819757998791	3.18153065085192	3.22474465824272	3.18805324207037	3.23482224736089	3.22546622893232	3.20808687239253	3.24040091851332	3.22783867387434	3.19590412247874	3.19976510297893	3.13947199734528	3.21885422425197	3.31051280369042	3.17723019534597	3.20001544133587	3.1583039440468	3.20195073933159	3.16139173236812	3.14532513786693	3.19895363230096	3.2944951025221	3.24926869256085	3.19558449798699	3.29865094651411	3.32058743805186	3.27346925655903	3.23286159289044	3.25697504483706	3.11433759868393	3.26554655396139	3.28146716451066	3.2734946234544	3.32528421889091	3.33061314744564	3.35893954392595	3.37606330767499	3.43583643509118	3.33897862600577	3.36480359063357	3.4049207882662	3.36773091514041
AT1G02450	2.52923814557444	2.53266433473453	2.44051714335979	2.47394634764043	2.0669684268958	2.77681483403354	2.51365660981056	2.76687006302881	2.32613573946933	2.55618979851685	2.08328762819671	2.27293133824887	2.32754098714402	2.21996107768986	2.7257704119522	2.12219078591204	2.1495752347822	2.48115317910517	2.48838235012795	2.49788156724668	2.55323416012497	1.95787589517701	2.63753556666639	2.51006584210973	2.52863147172664	2.32382012870645	2.40129542102099	2.39961498800274	2.37240458016619	2.74832984996753	2.92514228158357	2.96528601893572	3.01364686198837	3.1287877478048	3.11334942945627	3.36613653362901	3.15621515379382	3.16516490471234	2.86659673630276	3.01997645381038	3.19067883922293	3.04236170856166	3.2132819412484	3.10686186217545	3.1456311096318
AT5G16650	2.70885035018043	2.68948120520329	2.66087857890363	2.77651615189717	2.70898791229469	2.75157935292293	2.72172962561265	2.66682497994233	2.73370497636468	2.73562378358482	2.71099756350636	2.6334593065688	2.69081772001363	2.72831172263187	2.73235401685361	2.83341409931789	2.75405107108841	2.68360230597121	2.71092539611187	2.83139020185239	2.76238587213933	2.76944940297367	2.71309216622508	2.68829230179271	2.67223918777382	2.72884306153068	2.72163814541278	2.80088723653068	2.87765873818742	2.82109569000287	2.90796589343633	2.99248776693952	2.94716752032137	2.91413938788465	3.01544376399776	2.94673272385411	2.92187240496855	2.93097229917232	3.04225826390931	2.8448646917994	2.96821601980134	2.89343335331053	2.96909993177067	3.01225958168399	3.03725515880038
AT4G21990	3.74986267696114	3.46670296827053	3.58864256857087	3.77831220638305	3.64309311736073	3.67108879046445	3.73993273882447	3.60904237117176	3.66121540703571	3.71414804927583	3.8068818645502	3.61843053747724	3.78205252817516	3.74141077057057	3.71369248800002	3.76274051946858	3.69163375683743	3.66812743395652	3.59951249702122	3.71684706311084	3.5319243733227	3.92690499046463	3.79492355833213	3.66835149519704	3.57883475792293	3.72887302214282	3.78006919361497	3.5892308057482	3.4700667052259	3.68176046932597	3.84442899483149	3.80070079789693	3.81723737027944	3.92267491817113	3.8911633178199	3.93385882973723	4.00027343971888	3.96700528107649	4.22334986579361	4.15919981454267	4.02969473829294	4.11192266130866	3.96602817005087	3.95873672652382	4.03126357174583
AT4G29510	3.2012319551319	3.21844829663855	3.20976015177951	3.22530367457916	3.12496995144094	3.1601025461397	3.24762532376863	3.29683090274877	3.28864432374751	3.33152050195906	3.35930927973409	3.28800742392913	3.26867463635714	3.31731093543299	3.29973950985454	3.30363152991478	3.22871750137149	3.32869365936234	3.36809191183556	3.33867697454955	3.35563554099224	3.3801676532486	3.37224598369266	3.41304892616457	3.22557229654761	3.19729470714478	3.19533248822343	3.27902792687741	3.27074573317448	3.26269801060355	3.34563380335626	3.28080818136044	3.22067408659234	3.36618015042363	3.33999221727957	3.36825839054193	3.33234000384315	3.37914950403062	3.42309618769468	3.47468691434177	3.46889066873893	3.44350699580836	3.53229134548192	3.54219560438194	3.47579431844795
AT4G18610	2.74550970607053	2.76833785305379	2.86347765847231	2.75881008916941	2.69566661812968	2.74689050471413	2.84129038054225	2.84646026820555	2.86015877554192	2.94245950674291	2.89727031224189	2.78322648803586	2.87224107488573	2.84251641772679	2.79534631351642	2.81189872606671	2.63883226571767	2.80144012280249	2.93033714424058	2.88729067944574	2.81722891057372	2.76859642318543	2.75113632077757	2.82100150604381	2.72845300408433	2.75678866802698	2.84660987905326	2.74992695198231	2.75616806794941	2.79343457732505	2.81076995443353	2.78259577977232	2.82186749900047	2.81878046982891	2.84974024580331	2.76520465437982	2.84378078121782	2.87609241206262	2.82023024552125	3.00543458872097	2.93750710193801	2.99972388297571	3.01432989221662	3.0360511345751	2.93125087233253
AT4G25870	3.11797867535745	3.04730631014246	3.13825119559083	3.00653636720181	3.07805723190063	3.01218840155991	3.10744042012666	3.19586855387922	3.17658313431247	3.1783563520731	3.17596356976492	3.13159687474425	3.12184099808371	3.16167429598354	3.24262304889395	3.23911412876928	3.16867114010527	3.19939392996711	3.13670728815542	3.20790121512392	3.27714529435607	3.16858929633926	3.21786623599206	3.27691626275267	3.04377071657644	3.0976055831433	3.18072069059443	3.21063298451598	3.18371329170073	3.24947212344706	3.37980541723378	3.36184247696624	3.30539223836703	3.42613158306458	3.39054476465083	3.47674419480724	3.41422148037346	3.42881740829414	3.40462833694567	3.36922605805138	3.31846255921863	3.33094441783565	3.36135251645544	3.29622030130509	3.33409117441521
AT5G57480	2.77782475339421	3.01915654404217	2.78104246450679	2.82876341272193	2.8570123105679	2.86830178619554	2.88460012450902	2.81974219776689	2.87001942932485	2.91212015675207	2.92221358527327	2.90203829140422	2.88715664552295	2.85764788692271	2.90523764964819	2.88792129542985	2.9159528403442	2.91315026822467	2.91017601933345	2.82485678597297	2.89238646323974	3.01041914785898	2.96695197418021	2.86689129753242	2.90213772296268	3.00772635049346	2.91995415295557	2.89687478318761	2.84734981414049	2.76101552068914	2.82347359100567	2.73262216306928	2.8276388503692	2.74320320179859	2.83830424922375	2.70997779291102	2.9875556954318	2.81326064709082	2.93239138841789	3.26012135642835	3.00041417497015	3.13236925716135	3.14498820614425	3.17576802669087	3.15027876924687
