T0_1	T0_2	T0_3	C5_1	C5_2	C5_3	C20_1	C20_2	C20_3	C30_1	C30_2	C30_3	C45_1	C45_2	C45_3	C60_1	C60_2	C60_3	C90_1	C90_2	C90_3	C120_1	C120_2	C120_3	N5_1	N5_2	N5_3	N20_1	N20_2	N20_3	N30_1	N30_2	N30_3	N45_1	N45_2	N45_3	N60_1	N60_2	N60_3	N90_1	N90_2	N90_3	N120_1	N120_2	N120_3
AT1G67810	2344.99612075251	2352.3958176066	2202.30374131166	2135.81029616254	2038.51826626043	2787.89704871847	4775.479987049	3597.798656905	3583.34871562526	4553.10537541286	5335.42421610423	2640.90489290972	3106.57893595147	3093.62968014621	4187.68967367451	3882.00775802771	2710.13712114266	4239.25128659222	5308.40597779168	4460.97196975778	3797.91458924107	5789.23945260375	6107.93126993909	3752.01340328291	2554.10441821933	2157.21107029752	3778.75643369735	2195.34802697441	1888.95022645757	3419.18237836796	3831.18159343936	2986.08487791198	3318.39131345638	1861.18751593535	1597.42073679343	1609.591133032	1185.33757874769	1222.53801813577	1390.77070161076	875.250155925728	992.12866214825	904.753895908132	851.681853703629	852.149620545114	877.786931452713
AT1G62430	524.39972532362	515.86045379197	528.424349854018	417.419096343036	492.026523406581	499.570371773466	918.899743552112	855.524624275306	843.569175144292	928.578904571221	946.321524423594	730.782702995335	964.518793447791	1035.14307952188	1000.21200983739	1013.318201544	788.207210531529	1212.89363120687	1192.85569191138	1050.17660218815	1203.79470018476	1239.31496354324	1243.80091218961	1275.88751825431	652.941161287232	519.724119246596	779.049977660148	698.519826764584	632.701691360587	862.139748000885	1017.55261564664	834.164426760592	825.529359299448	796.305544792594	697.578695851519	853.475266925843	764.245050772481	764.745524718232	719.018426579405	689.591031941483	654.1127342303	767.809853840404	787.7918255393	596.897430059251	747.524459441914
AT5G15810	2634.87049027356	2403.26037983364	2516.78739000845	2626.77921039668	3068.94030480824	2543.73960532139	2185.76862857117	2547.65231715474	2368.44267793287	2190.17325472306	2308.87519864297	2606.56561758542	2347.98194625818	2264.44252939967	2056.2734212393	1934.41676177738	2264.7460603971	2035.59279966114	2290.59996652751	2083.13719450437	2400.85891881897	2023.98365554454	2185.17454687954	2449.37191682226	2545.98325949686	2567.4727466206	2082.32050103554	2610.88540792818	2693.55961209459	2526.38877266037	2307.73253586275	2313.53203904838	1976.53624377072	2644.92808171741	2452.44305922099	2527.55119790335	2707.33267986115	2761.52246029287	2609.66448850134	2954.63234454928	3421.69024643222	3063.54592985219	2993.38671086442	3325.15065067546	2998.41246364068
AT4G37295	132.322758378174	108.943955975647	118.906956222581	144.234058461781	114.205109272383	109.091623645506	72.7656649716393	82.4439211386946	76.971786634621	64.784574737527	66.2611718284765	66.5323459408382	79.2917290319043	62.2158534842164	53.8185142349052	73.5561424739413	124.169629056337	58.7642263181622	96.1021612254187	75.9529847291335	47.1133708538766	70.3893973707054	78.0812243726459	47.0500820180547	128.314307815153	159.299002303323	141.066292683788	195.108949480086	214.630316522643	186.477634382414	208.310299618227	310.79151518651	242.628700582633	161.774104760626	255.127628466289	128.969595891016	159.127510571607	165.6069619045	223.439989136229	37.1318247968491	80.7546585469506	69.241369584806	62.7788972397326	70.6852219807007	66.5170069842381
AT4G14580	3465.36313332413	5176.28087514753	4501.47762842628	4450.24157863205	4444.55372626957	3733.35778697952	4729.76822315656	4333.03624869926	5012.52756475998	5919.26430233405	5699.39403319023	3762.29685271901	6171.73681942359	6574.49941387521	5197.04067649519	4767.97502633324	5549.84255086584	7256.20666576667	9888.61516691654	7861.64027269685	5959.3606643332	7275.49426921799	8456.96641444573	8344.47042849618	4924.67064931067	3241.1562368084	5245.84587760875	3039.82722052562	3158.42243034505	3227.59576770109	3791.82342623039	3283.20156643029	3355.37739586227	3007.74185064658	2185.8231952382	2366.971406941	2473.51266432736	3004.13138537589	2619.69064186002	3247.70853312441	3397.46384886814	3469.76196474972	3000.053496412	3337.91326019976	2918.43368143345
AT5G07250	947.884039588399	951.275536118479	1148.20964290608	803.316842161312	1039.86757390117	967.105901682775	1138.12963160769	1029.87324438828	1062.002623702	1113.84005689082	1058.31223737313	1147.14641630252	1058.0120261869	1158.50209936127	1144.40501024034	1175.80042671032	985.259013164412	1071.85948804328	1332.5505860638	1207.1461039617	1280.71448933395	1029.30069597818	1020.55459461712	1158.72358852307	916.06670389552	1069.70614954522	1093.94634713493	854.904862607401	836.142749675889	922.170219343169	1098.18886066014	811.787437667163	1040.04863725361	855.989195092631	828.590180739614	872.441383968639	808.627553721025	762.635881891423	736.206118051422	828.835374929667	640.269078479394	763.19376253475	741.124326706224	621.440909913661	715.453759645942
AT1G09157	23.4267918529452	15.5118877713669	11.4775054268901	23.8798110036062	32.6300312206808	22.5109699585964	14.9262902505927	14.866936598781	8.32127423076984	4.54628594649312	4.66627970623074	20.3889447238052	5.91729321133614	4.29074851615285	3.0463309944286	8.78282298196314	10.7973590483771	2.35056905272649	1.98148786031791	1.01270646305511	2.88449209309448	0	3.29920666363292	1.84510125560999	30.0482872731686	14.2390169656602	6.3707357986227	84.8947337432437	115.961403239722	79.1891324089702	12.479418871138	13.6748266682064	44.3832988870671	4.71186712895026	44.819718514348	13.9084858313841	23.8150015821453	33.7542852289426	4.29692286800441	0	12.6900177716637	6.15478840753831	2.77782731149259	5.89043516505839	3.56341108844133
AT3G13310	4278.86491634948	5459.82375394508	4122.26084912183	4991.83569219384	5204.48997969858	5113.45340674885	4604.76054230784	4599.28956778652	5151.90890812538	4490.59394364858	4409.63432238805	4641.1676805504	5073.48719939961	5620.88055616024	5052.84767609223	4945.82719171799	3949.13407194393	4302.71665101583	7578.20032178585	5652.92747677365	6079.5478348788	5659.99990333295	4117.40991621389	5324.03967306262	4755.75054788312	4748.71215804767	4120.04585148071	4021.32949310102	4794.08853920008	4843.30951765831	5374.78971226936	5855.31214611384	5836.40380364932	5545.86761077446	5796.68359452235	5582.36044959644	5824.93288697836	6539.89276310764	8795.80111080503	8836.04816505019	12438.5246921889	10590.8521522715	8257.36946614289	11363.6311725918	9694.8537679527
AT1G75080	1332.23788834057	1615.04003610255	1341.94993451199	1301.92729591661	1139.47503762746	1427.71497929713	1791.15483007112	1763.75929649175	1863.96542769244	1774.18809061894	1766.65349677896	1881.1484263595	1700.63006893801	1680.90073120288	1551.59791982897	1726.9225688285	1719.47942845406	1563.12842006311	1794.23725751787	1697.29603208037	1519.16583569643	1655.88172503217	1534.13109858931	1671.66173758265	1609.61365879514	1339.35753333241	1547.17869395123	1828.96022871409	1720.09414805587	1642.53587545058	1385.21549469632	1213.33007528813	1362.56727583296	1102.57690817436	1104.4038331356	1274.52306527593	1139.87257572723	1211.98980400172	1098.57994658646	1062.23541650986	1158.25253115912	1130.94236988516	1162.7985125908	1058.31485132216	1082.08916719002
AT5G07390	1680.03564431121	2459.89680727793	1845.58287264392	1656.30369121012	1825.56437829388	1719.49178222202	2709.12168048257	2055.69186970417	2462.05701302903	2385.66355042227	2446.9970779474	2061.4296218121	2933.79397418046	2663.48214140188	2642.1844158344	2743.53432899074	2982.77043711418	3321.35407150253	3335.8348128452	2783.93006693851	2263.3647957148	2975.97140686966	3448.77069905095	2209.50875359296	2105.0043408663	1690.88326467214	2442.72212621476	2085.13381123756	1661.09624114444	2005.2731916465	1824.87502107949	1650.92452867074	2145.19277954158	1581.61673295097	1375.62059132499	1332.68582420717	1642.15260909611	1386.03533721346	1081.39225511444	1767.74008764999	1236.69991374759	1567.93234682038	1141.13145956116	1059.29659051633	1000.52664672125
AT3G59290	663.930727348854	554.820544008426	684.059323442647	478.551412512268	661.187474734847	503.899404457811	1040.17585183818	794.705338189384	816.52503389429	913.803475245118	1257.09575285856	639.569002915154	992.921800862204	1060.88757061879	1222.59417243068	1194.46392554699	1346.97054128505	1467.93037342769	1448.46762589239	1315.50569550859	1243.21609212372	1802.43014250888	1719.9864073073	1374.60043542944	497.014913815654	538.412829014025	734.454827069789	610.646330433858	507.585440496677	837.872110649749	1102.98863714904	987.073852232354	906.898740592404	1107.28877530331	722.861613987818	1020.37709690245	719.862547823938	838.583023656544	761.987655259449	942.883122519989	729.09920288104	950.914808964669	734.457541158642	642.057432991365	696.84483507297
AT3G13225	1599.97265237423	1746.34996979505	1611.90086215244	1690.69061905532	1895.11786589585	1710.83371685332	1369.48713049188	1260.98653151479	1263.79352379817	1194.53663244107	1131.10620079033	1300.600052908	1234.34736388472	1369.8214637818	1346.47829953744	1393.1752955139	1400.95733652693	1479.68321869132	1321.65240283205	1494.75473946935	1400.90165987955	1301.62688908452	1470.34643642574	1549.88505471239	1566.57151756601	1446.15016057486	1449.79744674371	1723.21415685847	1467.8272357449	1564.62398711272	1379.45576290964	1548.98491168956	1461.68997668074	1773.23266286161	1659.47880858253	1835.9201297427	1900.87012628396	1887.07550858057	1824.75991127921	1831.39464444459	1935.80452916833	1647.94459611838	1721.14180220081	1748.47750482817	1761.90881595154
AT5G21140	158.066485689103	124.095102170935	158.389574891083	147.099635782214	180.323856745867	147.187111267746	131.537932833348	112.177794336257	164.345166057704	84.1062900101228	106.391177302061	108.383337742333	106.511277804051	107.268712903821	99.5134791513342	98.8067585470854	132.26764834262	79.9193477927006	91.1484415746239	83.0419299705193	84.6117680641048	85.390416482495	87.9788443635446	89.4874108970845	94.2054411807449	112.132258604574	131.965241542899	165.321323605264	165.804462526971	132.833383395692	177.591730089271	192.690739415636	155.341546104735	155.491615255359	170.085085644193	144.142489525253	190.520012657162	185.648568759184	263.544602570937	137.918206388297	167.277506990112	184.643652226149	192.225649955288	174.749576563399	211.824992479568
AT5G65200	801.659668462323	1245.27992062229	939.319044136682	898.836086175737	874.141362701395	1029.44397233735	919.832636692774	658.199829418759	768.677707067364	758.093181577729	761.536848056857	738.294419472527	859.190974286008	921.438243843825	719.949558349959	829.976771795517	801.703909342001	920.24778414242	1245.36512020981	887.13086163628	914.383993510951	1065.07235693707	984.263321317156	812.7671030962	998.090406992548	838.322123853242	861.869543042243	823.627855438838	873.779345464219	909.397778632045	740.125534588261	847.839253428798	838.844348965568	557.570943592447	614.834600132723	584.156404918132	528.26003509486	502.094992780522	497.010745065843	501.279634757462	636.808164541668	550.853562474679	448.896893537203	475.161769981377	495.710075858727
AT1G67920	643.59318277322	1181.42866165643	662.94071345717	846.300501967803	784.838119360585	1018.18848735805	910.503705286154	589.271305188047	672.983053413511	680.806320487345	594.484034573797	464.653319231983	795.284207603577	711.191566552335	570.679339622957	664.200988010963	607.351446471213	752.182096872476	1082.88311566374	622.814474778895	763.428907305673	676.199784577596	790.709863717357	630.102078790811	945.302875296441	1034.10860713107	1113.0585545308	1414.91222905406	1895.05345820703	1968.23311358424	2556.36095798773	2507.46594452476	2950.00993269373	2059.08593535126	2609.88668579704	2025.58130017067	1923.60262779419	1901.84300836824	2735.70755929614	1379.18206388297	2340.73145988233	1997.22883824618	1327.80145489346	1797.56446453699	1535.43424455283
AT5G06400	83.1522392143001	89.1031692913403	69.3241327784159	88.832896933415	76.4229678589629	79.6542013919564	103.551138613487	85.1470005202912	100.895450048084	65.9211462241503	105.457921360815	136.28399894333	63.9067666824303	76.1607861617131	68.0347255422387	40.6205562915795	32.3920771451313	71.6923561081579	57.4631479492194	62.7878007094171	49.0363655826062	60.0040764471587	64.8843977181142	67.3461958297646	98.2660205419839	55.1761907419331	61.8871477580491	221.917812767426	221.750753563679	190.309366595751	83.5161109068466	106.912281224159	137.588226549908	98.9492097079555	132.160708439744	88.508546199717	162.375010787354	108.646605580659	67.3184582654024	46.4147809960613	79.6010205677085	61.5478840753831	92.7794322038527	76.5756571457591	72.4560254649736
AT5G12220	933.982426840497	1059.49800894197	989.360967797923	992.444945309873	939.401425142757	959.313642850953	688.475137808588	700.097559833505	710.428787451975	663.757748187996	683.143348992181	844.531552507091	614.215035336691	595.341356616208	600.127205902434	581.862022555058	564.162010277704	541.806166653455	596.427845955691	600.534932591683	579.782910711991	617.349632677498	533.371743953989	643.940338207886	1002.15098635379	973.592785027014	779.049977660148	758.095078514229	963.293411122952	739.524317174093	651.809647192515	754.601798872845	602.133421567877	684.791356074104	783.770462225266	740.942972471917	760.997550556734	845.966773550375	928.135339488952	761.202408335406	1108.64609805171	915.524775621324	1050.5742892065	976.830498205517	1055.16561674401
AT1G08470	688.644705567346	861.450883674982	769.451963818709	623.740663414193	682.654600537927	669.268452999808	937.557606365353	873.094640255684	916.380324663529	937.671476464207	940.721988776118	873.505316061972	882.860147131352	907.493311166328	822.509368495721	826.683213177281	796.305229817812	833.27672919154	997.679137670068	961.058433439303	1033.60966669219	935.832807666263	900.683419171788	845.97892569718	711.413504089074	881.929113310577	955.610369793406	747.669409458041	801.557769762287	818.713449583063	896.598248126376	851.568751611036	872.871544778986	780.599321029426	974.541571799157	815.54303284025	799.967553145699	746.813560690356	770.581500995458	696.22171494092	621.81087081152	732.419820497059	625.011145085834	664.637434457422	655.271705707822
AT3G52748	3316.04951492074	3555.46897382773	3565.8313860262	3629.73127254814	4183.51347650412	3911.71393357455	3440.50990276161	2896.3495573807	2992.5382452406	2913.03272021547	2936.02319116038	2652.70901880245	2817.81502723827	2873.72881869337	3019.92945914355	4470.45689781924	2766.82325614664	2826.5592859036	3030.68568235625	2683.67212709605	2610.46534425051	2614.79302363965	3301.40613474201	2575.76135283154	3730.8603171064	4525.33757939887	4369.41465274109	2534.92696194738	2681.35314859567	2637.50900684715	2092.70254916006	2465.19829845939	2679.27180948262	1379.00644640611	2659.30329851798	1715.80138847166	1873.80762448607	1618.09604816244	2175.6752788329	1151.08656870232	759.093790341336	1260.19292644347	1116.13101375772	1058.31485132216	1191.76304180093
AT4G25620	653.375799151373	919.530277423588	581.679975034788	670.545092981262	577.895026618899	805.200079288255	681.011992683291	602.786702096029	603.292381730813	586.470887097613	474.094018153043	621.326262899118	584.628569280011	473.055023905852	402.115691264575	506.110174335626	364.410867882728	394.89560085805	563.733296260446	451.667082522581	473.056703267495	466.18551701254	345.316964126913	388.393814305903	817.800683353536	637.196009213292	681.668730452629	1109.58906383713	1133.16669481623	955.378565192092	836.121064366246	933.617711620275	946.843709590764	868.554174103165	827.440957187964	804.163362614572	974.250064724126	940.900700756776	826.441498279515	997.254723115375	1613.93953295977	1177.1032829417	933.90554212381	1121.14615974945	1069.41926109778
